Dish ID,Ingredient Name,Mass (g),Carbs (g),Glycemic Index,Glycemic Load
dish_1567629129,cheese pizza,90,30.15,80,24.12
dish_1567711272,pizza,71,23.43,80,18.744
dish_1567785223,granola,9.516129,6.156935463,56,3.448
dish_1567785654,berries,54,7.56,35,2.646
dish_1567785654,pineapple,42,5.46,66,3.604
dish_1567785709,berries,54,7.56,35,2.646
dish_1567785709,pineapple,42,5.46,66,3.604
dish_1567801716,cheese pizza,38,12.73,80,10.184
dish_1568044581,watermelon,118,8.968,75,6.726
dish_1568044581,sweet potato,112.195122,20.19512196,70,14.137
dish_1568061097,cheese pizza,55,18.425,80,14.74
dish_1568061145,squash,139.08754,4.72897636,15,0.709
dish_1568061145,cheese pizza,55,18.425,80,14.74
dish_1568141871,cheese pizza,110,36.85,80,29.48
dish_1568143527,cheese pizza,45,15.075,80,12.06
dish_1568314857,avocado,90,8.1,10,0.81
dish_1568314857,millet,7.330576,1.737346512,70,1.216
dish_1568314951,avocado,90,8.1,10,0.81
dish_1568314951,tomatoes,44,2.992,30,0.898
dish_1568314951,millet,7.330576,1.737346512,70,1.216
dish_1568314951,brown rice,17.262012,3.97026276,50,1.985
dish_1568319769,pizza,92,30.36,80,24.288
dish_1568320296,cheese pizza,85,28.475,80,22.78
dish_1568401199,tuna salad,228,20.976,15,3.146
dish_1568401233,carrot,75,7.5,30,2.25
dish_1568401233,tuna salad,228,20.976,15,3.146
dish_1568404850,fried rice,100,29.9,80,23.92
dish_1568405466,rice noodles,18.120481,4.53012025,58,2.627
dish_1568405466,pineapple,68,8.84,66,5.834
dish_1568649354,berries,78,10.92,35,3.822
dish_1568649387,sweet potato,29.71698,5.3490564,70,3.744
dish_1568649387,berries,78,10.92,35,3.822
dish_1568649387,yam,29.71698,8.73679212,70,6.116
dish_1568660810,pepperoni pizza,47,15.04,80,12.032
dish_1568660810,pepperoni pizza,47,15.04,80,12.032
dish_1568665935,cheese pizza,58,19.43,80,15.544
dish_1568665970,cheese pizza,58,19.43,80,15.544
dish_1571931648,roasted potatoes,66,11.88,59,7.009
dish_1571934465,strawberries,232,18.56,25,4.64
dish_1572291695,millet,15.387356,3.646803372,70,2.553
