Dish ID,Ingredient Name,Mass (g),Carbs (g),Glycemic Index,Glycemic Load
dish_1568405466,green onions,0.906024,0.06342168,15,0.010
dish_1568405466,pineapple,68,8.84,66,5.834
dish_1568405466,spinach (raw),38.692814,1.392941304,15,0.209
dish_1568405466,cabbage,9.060241,0.289927712,15,0.043
dish_1568405466,mustard greens,9.673203,0.454640541,32,0.145
dish_1565711154,raspberries,4.967742,0.59612904,25,0.149
dish_1565711154,bacon,33,0.462,0,0.000
dish_1565711154,granola,12.419354,8.035322038,56,4.500
dish_1565711154,blackberries,4.967742,0.457032264,25,0.114
dish_1565711154,mixed greens,49.677418,2.632903154,15,0.395
dish_1565987142,spinach (raw),64,2.304,15,0.346
dish_1565987142,cucumbers,75,1.5,15,0.225
dish_1565987142,parmesan cheese,29,1.218,0,0.000
dish_1565987142,chicken,149,0,0,0.000
dish_1565987142,olives,109,6.867,15,1.030
dish_1560874751,bacon,11,0.154,0,0.000
dish_1560874751,berries,72,10.08,35,3.528
dish_1560874751,bagels,60,29.4,69,20.286
dish_1560874751,cream cheese,15,0.825,0,0.000
dish_1560874751,yam,62,18.228,70,12.760
dish_1558376984,almonds,58,13.166,15,1.975
dish_1558376984,sausage,60,2.52,0,0.000
dish_1558376984,mixed greens,15,0.795,15,0.119
dish_1558376984,grapes,74,13.32,56,7.459
dish_1565981898,cherry tomatoes,1.28223,0.05000697,30,0.015
dish_1565981898,blueberries,4.437076,0.638938944,25,0.160
dish_1565981898,chard,13.977708,0.517175196,15,0.078
dish_1565981898,walnuts,2.218538,0.308376782,15,0.046
dish_1565981898,fish,32.055748,0,0,0.000
dish_1565981898,tofu,105,1.995,15,0.299
dish_1565981898,arugula,62.119068,2.298405516,15,0.345
dish_1565981898,wheat berry,6.41115,1.22452965,30,0.367
dish_1565981898,carrot,46.33395,4.633395,30,1.390
dish_1559062082,watermelon,83,6.308,75,4.731
dish_1559062082,eggs,124,1.488,0,0.000
dish_1559062082,turkey bacon,30,0.93,0,0.000
dish_1559062082,sweet potato,74,13.32,70,9.324
dish_1565119493,onions,5.142976,0.46286784,15,0.069
dish_1565119493,beef,51.161312,0,0,0.000
dish_1565119493,caesar salad,57,2.451,0,0.000
dish_1565119493,apple,1.718799,0.24063186,36,0.087
dish_1565119493,millet,6.821508,1.616697396,70,1.132
dish_1565119493,cheese pizza,122,40.87,80,32.696
dish_1565119493,cranberries,1.718799,0.20625588,45,0.093
dish_1565119493,spinach (raw),21.484991,0.773459676,15,0.116
dish_1565119493,spinach (cooked),1.705377,0.06821508,15,0.010
dish_1566920339,sweet potato,156.097565,28.0975617,70,19.668
dish_1564689138,onions,2.985423,0.26868807,15,0.040
dish_1564689138,almonds,1.423948,0.323236196,15,0.048
dish_1564689138,mixed greens,22.390671,1.186705563,15,0.178
dish_1564689138,cherry tomatoes,5.970846,0.232862994,30,0.070
dish_1564689138,cucumbers,7.463557,0.14927114,15,0.022
dish_1564689138,spinach (raw),35.598705,1.28155338,15,0.192
dish_1564689138,blueberries,7.119741,1.025242704,25,0.256
dish_1564689138,arugula,52.130325,1.928822025,15,0.289
dish_1564689138,lettuce,14.927114,0.432886306,15,0.065
dish_1564689138,carrot,2.847897,0.2847897,30,0.085
dish_1564689138,chickpeas,20.852129,5.63007483,10,0.563
dish_1564689138,pears,10.426064,1.584761728,30,0.475
dish_1565119698,zucchini,75.5,2.0385,15,0.306
dish_1565119698,kale,39,3.51,15,0.527
dish_1565119698,onions,2.010818,0.18097362,15,0.027
dish_1565119698,spinach (cooked),2.010818,0.08043272,15,0.012
dish_1565119698,millet,8.043271,1.906255227,70,1.334
dish_1565119698,beef,60.324532,0,0,0.000
dish_1565119698,chard,39,1.443,15,0.216
dish_1565119698,chayote squash,75.5,3.8505,15,0.578
dish_1565641943,cheese pizza,92,30.82,80,24.656
dish_1565641943,wheat berry,9.609856,1.835482496,30,0.551
dish_1565641943,spinach (raw),2.402464,0.086488704,15,0.013
dish_1565641943,quinoa,49.514561,10.39805781,35,3.639
dish_1565641943,chicken breast,96.098564,0,0,0.000
dish_1565641943,cherry tomatoes,4.804928,0.187392192,30,0.056
dish_1565641943,asparagus,47,1.833,15,0.275
dish_1565641943,parmesan cheese,2.402464,0.100903488,0,0.000
dish_1561481634,scrambled eggs,104,1.664,0,0.000
dish_1561481634,bacon,37,0.518,0,0.000
dish_1561481634,yam,87,25.578,70,17.905
dish_1558632233,garden salad,26,0.832,30,0.250
dish_1558632233,corn on the cob,68,14.96,48,7.181
dish_1558632233,cantaloupe,99,7.92,65,5.148
dish_1568660810,pepperoni pizza,47,15.04,80,12.032
dish_1561049320,bacon,19,0.266,0,0.000
dish_1564588919,milk,46.582897,2.32914485,31,0.722
dish_1564588919,greek yogurt,43.503036,1.566109296,11,0.172
dish_1564588919,blueberries,89,12.816,25,3.204
dish_1564588919,sweet potato,103.414635,18.6146343,70,13.030
dish_1560444637,bacon,45,0.63,0,0.000
dish_1560444637,yam,61,17.934,70,12.554
dish_1560444637,strawberries,65,5.2,25,1.300
dish_1560444637,scrambled eggs,114,1.824,0,0.000
dish_1559235771,cream cheese,10.8,0.594,0,0.000
dish_1559235771,bagels,43.200001,21.16800049,69,14.606
dish_1558114441,sausage,75,3.15,0,0.000
dish_1566851115,sun dried tomatoes,3.363364,1.88348384,35,0.659
dish_1566851115,cucumbers,8.408408,0.16816816,15,0.025
dish_1566851115,onions,5.045045,0.45405405,15,0.068
dish_1566851115,spinach (raw),42.042042,1.513513512,15,0.227
dish_1565972628,chicken apple sausage,122,3.66,0,0.000
dish_1565972628,scrambled eggs,237,3.792,0,0.000
dish_1557861837,eggplant,53,3.127,20,0.625
dish_1557861837,caesar salad,31,1.333,0,0.000
dish_1557861837,fish,39,0,0,0.000
dish_1565984299,carrot,76.894638,7.6894638,30,2.307
dish_1565984299,cauliflower,220,11,15,1.650
dish_1565109659,sweet potato,91.707321,16.50731778,70,11.555
dish_1565109659,bacon,10,0.14,0,0.000
dish_1561148481,carrot,0.825688,0.0825688,30,0.025
dish_1561148481,cucumbers,2.343949,0.04687898,15,0.007
dish_1561148481,onions,2.120166,0.19081494,15,0.029
dish_1561148481,jalapenos,0.234395,0.015235675,32,0.005
dish_1561148481,celery,0.825688,0.028073392,15,0.004
dish_1561148481,cream,1.321101,0.035669727,30,0.011
dish_1561148481,white rice,6.605505,1.8495414,70,1.295
dish_1561148481,tomatoes,2.343949,0.159388532,30,0.048
dish_1561148481,cherry tomatoes,2.343949,0.091414011,30,0.027
dish_1561148481,mangos,2.343949,0.35159235,56,0.197
dish_1561148481,cheese pizza,45,15.075,80,12.060
dish_1561148481,mustard greens,4.687898,0.220331206,32,0.071
dish_1561148481,mushroom,6.605505,0.217981665,15,0.033
dish_1561148481,arugula,7.031847,0.260178339,15,0.039
dish_1561148481,kale,1.651376,0.14862384,15,0.022
dish_1561148481,ground turkey,49.541283,0,0,0.000
dish_1561148481,eggs,1.857798,0.022293576,0,0.000
dish_1558109986,sausage,75,3.15,0,0.000
dish_1565024741,turkey bacon,34,1.054,0,0.000
dish_1565024741,scrambled eggs,115,1.84,0,0.000
dish_1565024741,roasted potatoes,43,7.74,59,4.567
dish_1560798854,spinach (raw),3.961662,0.142619832,15,0.021
dish_1560798854,tofu,81,1.539,15,0.231
dish_1560798854,broccoli,31,2.17,15,0.325
dish_1560798854,cranberries,3.169329,0.38031948,45,0.171
dish_1560798854,croutons,0.189409,0.136942707,70,0.096
dish_1560798854,parmesan cheese,2.525458,0.106069236,0,0.000
dish_1560798854,raisins,1.584664,1.25188456,66,0.826
dish_1560798854,cauliflower,90,4.5,15,0.675
dish_1560798854,carrot,15.846646,1.5846646,30,0.475
dish_1560798854,cheese pizza,108,36.18,80,28.944
dish_1560798854,kale,24.244398,2.18199582,15,0.327
dish_1558722125,almonds,86,19.522,15,2.928
dish_1558122740,grapes,57,10.26,56,5.746
dish_1558122740,mixed greens,25,1.325,15,0.199
dish_1558122740,potatoes,61,10.37,70,7.259
dish_1558122740,bacon,17,0.238,0,0.000
dish_1565031376,broccoli,5.956354,0.41694478,15,0.063
dish_1565031376,white rice,11.912708,3.33555824,70,2.335
dish_1565031376,beef,89.345314,0,0,0.000
dish_1565031376,cauliflower,93,4.65,15,0.698
dish_1565031376,caesar salad,99,4.257,0,0.000
dish_1565031376,onions,1.191271,0.10721439,15,0.016
dish_1565031376,kale,2.978177,0.26803593,15,0.040
dish_1565031376,green onions,0.595635,0.04169445,15,0.006
dish_1565972674,scrambled eggs,237,3.792,0,0.000
dish_1565972674,chicken apple sausage,122,3.66,0,0.000
dish_1565972674,cherry tomatoes,6.250729,0.243778431,30,0.073
dish_1565972674,lettuce,15.626822,0.453177838,15,0.068
dish_1565972674,mixed greens,23.440233,1.242332349,15,0.186
dish_1565972674,onions,3.125365,0.28128285,15,0.042
dish_1565972674,cucumbers,7.813411,0.15626822,15,0.023
dish_1566413356,spinach (raw),61,2.196,15,0.329
dish_1566413356,chicken,103,0,0,0.000
dish_1565021714,honeydew melons,75,6.75,65,4.388
dish_1565021714,berries,87,12.18,35,4.263
dish_1565021714,sweet potato,99.512199,17.91219582,70,12.539
dish_1559590157,chicken,113,0,0,0.000
dish_1559590157,asparagus,39,1.521,15,0.228
dish_1559590157,caesar salad,82,3.526,0,0.000
dish_1558722871,cauliflower,60,3,15,0.450
dish_1560798656,cheese pizza,108,36.18,80,28.944
dish_1566937992,cheese pizza,104,34.84,80,27.872
dish_1566501067,spinach (raw),25,0.9,15,0.135
dish_1566501067,carrot,38,3.8,30,1.140
dish_1566501067,parmesan cheese,34,1.428,0,0.000
dish_1566501067,olives,97,6.111,15,0.917
dish_1566501067,chicken,112,0,0,0.000
dish_1557863056,avocado,47,4.23,10,0.423
dish_1565726949,roasted potatoes,51,9.18,59,5.416
dish_1565726949,onions,8.994052,0.80946468,15,0.121
dish_1565726949,arugula,36.963696,1.367656752,15,0.205
dish_1565726949,beef,92.395798,0,0,0.000
dish_1565726949,celery root,0.462046,0.042508232,15,0.006
dish_1565726949,millet,12.31944,2.91970728,70,2.044
dish_1565726949,spinach (cooked),3.07986,0.1231944,15,0.018
dish_1565726949,broccoli,63.414635,4.43902445,15,0.666
dish_1565726949,cranberries,2.957096,0.35485152,45,0.160
dish_1565726949,squash,77.928482,2.649568388,15,0.397
dish_1558640145,carrot,98,9.8,30,2.940
dish_1558640145,apple,116,16.24,36,5.846
dish_1558640145,corn on the cob,73,16.06,48,7.709
dish_1558115047,mixed greens,49,2.597,15,0.390
dish_1558115047,almonds,20,4.54,15,0.681
dish_1566402123,watermelon,80,6.08,75,4.560
dish_1566402123,yam,61.79245,18.1669803,70,12.717
dish_1566402123,sweet potato,61.79245,11.122641,70,7.786
dish_1566329049,bell peppers,10.186999,0.91682991,15,0.138
dish_1566329049,cauliflower,89,4.45,15,0.668
dish_1566329049,beef,58.033726,0,0,0.000
dish_1566329049,jalapenos,4.0748,0.264862,32,0.085
dish_1566329049,spinach (raw),4.0748,0.1466928,15,0.022
dish_1566329049,brussels sprouts,86.592865,7.79335785,15,1.169
dish_1566329049,onions,6.009257,0.54083313,15,0.081
dish_1566329049,spinach (cooked),1.934458,0.07737832,15,0.012
dish_1566329049,chicken,81.495995,0,0,0.000
dish_1566329049,millet,28.111828,6.662503236,70,4.664
dish_1566329049,cheese pizza,89,29.815,80,23.852
dish_1566329049,tomatoes,10.186999,0.692715932,30,0.208
dish_1566329049,fried rice,90,26.91,80,21.528
dish_1560799277,pizza,37,12.21,80,9.768
dish_1560799277,broccoli,36,2.52,15,0.378
dish_1564775216,salmon,92.92308,0,0,0.000
dish_1564775216,pickles,0.929231,0.021372313,15,0.003
dish_1564775216,arugula,4.646154,0.171907698,15,0.026
dish_1564775216,lentils,18.584616,3.7169232,27,1.004
dish_1564775216,onions,1.603564,0.14432076,15,0.022
dish_1564775216,broccoli,122.926834,8.60487838,15,1.291
dish_1564775216,spinach (cooked),1.603564,0.06414256,15,0.010
dish_1564775216,cherry tomatoes,4.646154,0.181200006,30,0.054
dish_1564775216,beef,48.106903,0,0,0.000
dish_1564775216,kale,4.646154,0.41815386,15,0.063
dish_1564775216,millet,6.414254,1.520178198,70,1.064
dish_1565194781,sweet potato,128.780487,23.18048766,70,16.226
dish_1565194781,carrot,57.178066,5.7178066,30,1.715
dish_1564686791,lettuce,21.224489,0.615510181,15,0.092
dish_1564686791,mixed greens,31.836735,1.687346955,15,0.253
dish_1564686791,onions,4.244898,0.38204082,15,0.057
dish_1564686791,cucumbers,10.612245,0.2122449,15,0.032
dish_1564686791,chicken breast,122,0,0,0.000
dish_1564686791,olives,25,1.575,15,0.236
dish_1564686791,cherry tomatoes,8.489797,0.331102083,30,0.099
dish_1564686791,cheese pizza,105,35.175,80,28.140
dish_1565382886,tofu,51,0.969,15,0.145
dish_1565382886,carrot,42.837109,4.2837109,30,1.285
dish_1565382886,roasted potatoes,38,6.84,59,4.036
dish_1565382886,caesar salad,54,2.322,0,0.000
dish_1565382886,rice noodles,25.445782,6.3614455,58,3.690
dish_1565382886,cabbage,12.722891,0.407132512,15,0.061
dish_1565382886,radishes,2.544578,0.086515652,15,0.013
dish_1565382886,pepperoni pizza,102,32.64,80,26.112
dish_1565382886,mixed greens,12.722891,0.674313223,15,0.101
dish_1565382886,green onions,1.272289,0.08906023,15,0.013
dish_1558459664,white rice,79,22.12,70,15.484
dish_1558459664,almonds,36,8.172,15,1.226
dish_1558459664,spinach (raw),9,0.324,15,0.049
dish_1558459664,cherry tomatoes,64,2.496,30,0.749
dish_1558459664,grapes,85,15.3,56,8.568
dish_1567007848,watermelon,91,6.916,75,5.187
dish_1567007848,raspberries,19,2.28,25,0.570
dish_1567007848,berries,45,6.3,35,2.205
dish_1567007848,cantaloupe,42,3.36,65,2.184
dish_1567007848,pineapple,46,5.98,66,3.947
dish_1559590202,couscous,77,17.71,60,10.626
dish_1559590202,caesar salad,82,3.526,0,0.000
dish_1559590202,chicken,113,0,0,0.000
dish_1559590202,asparagus,39,1.521,15,0.228
dish_1566332085,spinach (raw),65,2.34,15,0.351
dish_1566332085,cucumbers,98,1.96,15,0.294
dish_1565638365,white rice,17.87995,5.006386,70,3.504
dish_1565638365,pork,134.099609,0,0,0.000
dish_1565638365,zucchini,8.939975,0.241379325,15,0.036
dish_1565638365,lettuce,13.529412,0.392352948,15,0.059
dish_1565638365,carrot,10.823529,1.0823529,30,0.325
dish_1565638365,arugula,45.058224,1.667154288,15,0.250
dish_1565638365,brown rice,99,22.77,50,11.385
dish_1565638365,onions,6.257982,0.56321838,15,0.084
dish_1565638365,mixed greens,27.058825,1.434117725,15,0.215
dish_1558724607,honeydew melons,152,13.68,65,8.892
dish_1565727875,olives,109,6.867,15,1.030
dish_1565727875,mixed greens,9,0.477,15,0.072
dish_1565727875,broccoli,68,4.76,15,0.714
dish_1565727875,parmesan cheese,22,0.924,0,0.000
dish_1565727875,black beans,60,14.22,30,4.266
dish_1565727875,chicken,97,0,0,0.000
dish_1565382856,radishes,2.544578,0.086515652,15,0.013
dish_1565382856,pepperoni pizza,102,32.64,80,26.112
dish_1565382856,tofu,51,0.969,15,0.145
dish_1565382856,rice noodles,25.445782,6.3614455,58,3.690
dish_1565382856,cabbage,12.722891,0.407132512,15,0.061
dish_1565382856,carrot,42.837109,4.2837109,30,1.285
dish_1565382856,green onions,1.272289,0.08906023,15,0.013
dish_1565382856,roasted potatoes,38,6.84,59,4.036
dish_1565382856,mixed greens,12.722891,0.674313223,15,0.101
dish_1559841127,scrambled eggs,119,1.904,0,0.000
dish_1559841127,yam,33.5,9.849,70,6.894
dish_1559841127,chicken apple sausage,46,1.38,0,0.000
dish_1559841127,sweet potato,33.5,6.03,70,4.221
dish_1559841127,blackberries,53,4.876,25,1.219
dish_1559149719,bacon,23,0.322,0,0.000
dish_1559149719,carrot,64,6.4,30,1.920
dish_1559149719,eggs,181,2.172,0,0.000
dish_1559667948,cream cheese,11.400001,0.627000055,0,0.000
dish_1559667948,bagels,45.600002,22.34400098,69,15.417
dish_1561567086,watermelon,87,6.612,75,4.959
dish_1561567086,yam,94,27.636,70,19.345
dish_1558113430,mixed greens,28,1.484,15,0.223
dish_1561407249,green onions,0.120021,0.00840147,15,0.001
dish_1561407249,broccoli,0.600103,0.04200721,15,0.006
dish_1561407249,pears,3.085714,0.469028528,30,0.141
dish_1561407249,white rice,2.400414,0.67211592,70,0.470
dish_1561407249,green beans,0.600103,0.04200721,30,0.013
dish_1561407249,spinach (raw),0.600103,0.021603708,15,0.003
dish_1561407249,onions,1.851429,0.16662861,15,0.025
dish_1561407249,mixed greens,15.428572,0.817714316,15,0.123
dish_1561407249,cherry tomatoes,2.468571,0.096274269,30,0.029
dish_1561407249,chicken,24.004139,0,0,0.000
dish_1564590226,watermelon,84,6.384,75,4.788
dish_1564590226,berries,93,13.02,35,4.557
dish_1564590226,sweet potato,118.048782,21.24878076,70,14.874
dish_1564590226,cantaloupe,78,6.24,65,4.056
dish_1560799615,spinach (raw),56.240124,2.024644464,15,0.304
dish_1560799615,onions,8.998421,0.80985789,15,0.121
dish_1560799615,squash,118.372375,4.02466075,15,0.604
dish_1560799615,apple,4.49921,0.6298894,36,0.227
dish_1560799615,pizza,74,24.42,80,19.536
dish_1560799615,cranberries,4.49921,0.5399052,45,0.243
dish_1559845513,potatoes,86,14.62,70,10.234
dish_1559845513,pears,201,30.552,30,9.166
dish_1559845513,mandarin oranges,53,6.89,47,3.238
dish_1559845513,strawberries,39,3.12,25,0.780
dish_1558549806,almonds,118,26.786,15,4.018
dish_1558549806,white rice,75,21,70,14.700
dish_1558549806,spinach (raw),10,0.36,15,0.054
dish_1558629013,strawberries,80,6.4,25,1.600
dish_1556572657,olives,36,2.268,15,0.340
dish_1567024135,cheese pizza,86,28.81,80,23.048
dish_1567024135,spinach (cooked),0.576923,0.02307692,15,0.003
dish_1567024135,eggplant,1.153846,0.068076914,20,0.014
dish_1567024135,chicken thighs,23.076923,0,0,0.000
dish_1567024135,squash,1.153846,0.039230764,15,0.006
dish_1567024135,mushroom,1.153846,0.038076918,15,0.006
dish_1567024135,quinoa,2.307692,0.48461532,35,0.170
dish_1567024135,roasted potatoes,31,5.58,59,3.292
dish_1566849233,avocado,47,4.23,10,0.423
dish_1566849233,mixed greens,70,3.71,15,0.557
dish_1568649354,broccoli,49.7561,3.482927,15,0.522
dish_1568649354,berries,78,10.92,35,3.822
dish_1558460205,spinach (raw),8,0.288,15,0.043
dish_1560203400,pepperoni pizza,104,33.28,80,26.624
dish_1565030391,white rice,25.776636,7.21745808,70,5.052
dish_1565030391,onions,5.469792,0.49228128,15,0.074
dish_1565030391,cucumbers,7.23032,0.1446064,15,0.022
dish_1565030391,kale,6.444159,0.57997431,15,0.087
dish_1565030391,green onions,1.288832,0.09021824,15,0.014
dish_1565030391,lettuce,14.460641,0.419358589,15,0.063
dish_1565030391,cherry tomatoes,5.784257,0.225586023,30,0.068
dish_1565030391,beef,193.324783,0,0,0.000
dish_1565030391,broccoli,12.888318,0.90218226,15,0.135
dish_1565030391,mixed greens,21.690962,1.149620986,15,0.172
dish_1560961059,cream cheese,14.2,0.781,0,0.000
dish_1560961059,bagels,56.799999,27.83199951,69,19.204
dish_1560961059,sweet potato,101,18.18,70,12.726
dish_1565799617,watermelon,61,4.636,75,3.477
dish_1565799617,berries,63,8.82,35,3.087
dish_1565799617,sweet potato,76.097565,13.6975617,70,9.588
dish_1566851155,spinach (raw),42.042042,1.513513512,15,0.227
dish_1566851155,onions,5.045045,0.45405405,15,0.068
dish_1566851155,quinoa,161.874344,33.99361224,35,11.898
dish_1566851155,arugula,16.187433,0.598935021,15,0.090
dish_1566851155,cucumbers,8.408408,0.16816816,15,0.025
dish_1566851155,sun dried tomatoes,3.363364,1.88348384,35,0.659
dish_1558638292,cantaloupe,97,7.76,65,5.044
dish_1558638292,apple,117,16.38,36,5.897
dish_1558638292,white rice,43,12.04,70,8.428
dish_1558638292,carrot,99,9.9,30,2.970
dish_1564503219,bacon,18,0.252,0,0.000
dish_1568305225,bell peppers,15.030304,1.35272736,15,0.203
dish_1568305225,cucumbers,15.030304,0.30060608,15,0.045
dish_1568305225,turkey bacon,82,2.542,0,0.000
dish_1568305225,radishes,12.024242,0.408824228,15,0.061
dish_1567023184,olives,40,2.52,15,0.378
dish_1567023184,chicken,50,0,0,0.000
dish_1567023184,kimchi,44,2.508,10,0.251
dish_1567023184,kale,47.706718,4.29360462,15,0.644
dish_1567023184,parmesan cheese,4.96945,0.2087169,0,0.000
dish_1567023184,croutons,0.372709,0.269468607,70,0.189
dish_1566936323,chicken thighs,112.307693,0,0,0.000
dish_1566936323,white beans,16.396242,4.115456742,33,1.358
dish_1566936323,eggplant,5.615385,0.331307715,20,0.066
dish_1566936323,snow peas,3.279248,0.45909472,25,0.115
dish_1566936323,spinach (cooked),2.807693,0.11230772,15,0.017
dish_1566936323,quinoa,11.23077,2.3584617,35,0.825
dish_1566936323,fish,81.981209,0,0,0.000
dish_1566936323,artichokes,4.099061,0.45089671,20,0.090
dish_1566936323,cauliflower,52,2.6,15,0.390
dish_1566936323,squash,5.615385,0.19092309,15,0.029
dish_1566936323,mushroom,5.615385,0.185307705,15,0.028
dish_1566936323,arugula,2.459436,0.090999132,15,0.014
dish_1566936323,onions,4.099061,0.36891549,15,0.055
dish_1566936323,bell peppers,1.639624,0.14756616,15,0.022
dish_1559846825,pizza,95,31.35,80,25.080
dish_1558116146,grapes,111,19.98,56,11.189
dish_1558725112,almonds,79,17.933,15,2.690
dish_1558725112,brussels sprouts,100,9,15,1.350
dish_1558725112,honeydew melons,151,13.59,65,8.834
dish_1565812186,hominy,8.85721,1.26658103,40,0.507
dish_1565812186,cabbage,13.001409,0.416045088,15,0.062
dish_1565812186,chicken thighs,130.014084,0,0,0.000
dish_1565812186,pineapple,57,7.41,66,4.891
dish_1565812186,tomatoes,8.85721,0.60229028,30,0.181
dish_1565812186,walnuts,0.868124,0.120669236,15,0.018
dish_1565812186,bell peppers,2.600282,0.23402538,15,0.035
dish_1565812186,arugula,24.307461,0.899376057,15,0.135
dish_1565812186,blueberries,1.736247,0.250019568,25,0.063
dish_1565812186,chard,4.340618,0.160602866,15,0.024
dish_1565812186,jalapenos,0.325035,0.021127275,32,0.007
dish_1561406817,carrot,34.504005,3.4504005,30,1.035
dish_1561406817,couscous,79,18.17,60,10.902
dish_1561406817,white rice,129,36.12,70,25.284
dish_1558115241,potatoes,111,18.87,70,13.209
dish_1566331868,brussels sprouts,101.353012,9.12177108,15,1.368
dish_1566331868,onions,5.784506,0.52060554,15,0.078
dish_1566331868,tomatoes,14.461265,0.98336602,30,0.295
dish_1566331868,bell peppers,14.461265,1.30151385,15,0.195
dish_1566331868,millet,28.922529,6.854639373,70,4.798
dish_1566331868,chicken,115.690117,0,0,0.000
dish_1566331868,fried rice,66,19.734,80,15.787
dish_1566331868,jalapenos,5.784506,0.37599289,32,0.120
dish_1566331868,spinach (raw),5.784506,0.208242216,15,0.031
dish_1558375583,mixed greens,20,1.06,15,0.159
dish_1558375583,sausage,89,3.738,0,0.000
dish_1566931519,mixed greens,91,4.823,15,0.723
dish_1566931519,olives,91,5.733,15,0.860
dish_1565724269,pizza,102,33.66,80,26.928
dish_1565724269,chicken,108.634056,0,0,0.000
dish_1565724269,spinach (raw),2.715851,0.097770636,15,0.015
dish_1565724269,wheat berry,10.863405,2.074910355,30,0.622
dish_1565724269,broccoli,80,5.6,15,0.840
dish_1559844090,strawberries,77,6.16,25,1.540
dish_1559844090,pears,200,30.4,30,9.120
dish_1559844090,mandarin oranges,54,7.02,47,3.299
dish_1558468632,chicken,103,0,0,0.000
dish_1559933818,olives,4.693042,0.295661646,15,0.044
dish_1559933818,brussels sprouts,109.225098,9.83025882,15,1.475
dish_1559933818,goat cheese,3.754434,0,0,0.000
dish_1559933818,mixed greens,23.46521,1.24365613,15,0.187
dish_1559933818,pears,4.693042,0.713342384,30,0.214
dish_1566329257,tofu,80,1.52,15,0.228
dish_1566329257,beef,61.088135,0,0,0.000
dish_1566329257,spinach (cooked),2.036271,0.08145084,15,0.012
dish_1566329257,cauliflower,377,18.85,15,2.828
dish_1566329257,millet,8.145084,1.930384908,70,1.351
dish_1566329257,onions,2.036271,0.18326439,15,0.027
dish_1564688969,cheese pizza,90,30.15,80,24.120
dish_1565123845,zucchini,45.5,1.2285,15,0.184
dish_1565123845,onions,1.909004,0.17181036,15,0.026
dish_1565123845,cheese pizza,35,11.725,80,9.380
dish_1565123845,spinach (cooked),1.909004,0.07636016,15,0.011
dish_1565123845,millet,7.636017,1.809736029,70,1.267
dish_1565123845,beef,57.270126,0,0,0.000
dish_1565123845,chayote squash,45.5,2.3205,15,0.348
dish_1560539396,fish,104.635757,0,0,0.000
dish_1560539396,quinoa,20.927153,4.39470213,35,1.538
dish_1560539396,onions,4.185431,0.37668879,15,0.057
dish_1560539396,arugula,5.231788,0.193576156,15,0.029
dish_1560539396,caesar salad,70,3.01,0,0.000
dish_1560539396,carrot,84.781265,8.4781265,30,2.543
dish_1560539396,jalapenos,0.261589,0.017003285,32,0.005
dish_1560539396,roasted potatoes,103,18.54,59,10.939
dish_1560539396,tomatillo,10.463576,0.62781456,15,0.094
dish_1561060558,pineapple,64,8.32,66,5.491
dish_1561060558,brussels sprouts,39,3.51,15,0.527
dish_1561060558,tofu,44,0.836,15,0.125
dish_1561060558,cheese pizza,41,13.735,80,10.988
dish_1565898193,brown rice,19.437897,4.47071631,50,2.235
dish_1565898193,jalapenos,0.971895,0.063173175,32,0.020
dish_1565898193,green beans,58.5,4.095,30,1.229
dish_1565898193,salmon,97.189484,0,0,0.000
dish_1565898193,olives,3.148936,0.198382968,15,0.030
dish_1565898193,bell peppers,3.148936,0.28340424,15,0.043
dish_1565898193,feta cheese,3.148936,0.132255312,0,0.000
dish_1565898193,spinach (raw),4.859474,0.174941064,15,0.026
dish_1565898193,cherry tomatoes,7.872341,0.307021299,30,0.092
dish_1565898193,lettuce,31.489363,0.913191527,15,0.137
dish_1565898193,onions,5.092726,0.45834534,15,0.069
dish_1565898193,cucumbers,15.744681,0.31489362,15,0.047
dish_1558638163,carrot,99,9.9,30,2.970
dish_1566316726,sweet potato,119.024391,21.42439038,70,14.997
dish_1567785654,berries,54,7.56,35,2.646
dish_1567785654,pineapple,42,5.46,66,3.604
dish_1566415591,wheat berry,12.682927,2.422439057,30,0.727
dish_1566415591,broccoli,80,5.6,15,0.840
dish_1566415591,green beans,139.425003,9.75975021,30,2.928
dish_1566415591,chard,5.707317,0.211170729,15,0.032
dish_1566415591,cherry tomatoes,2.536585,0.098926815,30,0.030
dish_1566415591,fish,63.414635,0,0,0.000
dish_1561492182,spinach (raw),27.215189,0.979746804,15,0.147
dish_1561492182,radishes,4.354431,0.148050654,15,0.022
dish_1561492182,fried rice,128,38.272,80,30.618
dish_1561492182,blueberries,4.354431,0.627038064,25,0.157
dish_1557853429,strawberries,57,4.56,25,1.140
dish_1557853429,eggs,126,1.512,0,0.000
dish_1557853429,yam,93,27.342,70,19.139
dish_1560455059,cherry tomatoes,55,2.145,30,0.644
dish_1560455059,baby carrots,19,1.9,30,0.570
dish_1560455059,celery,31,1.054,15,0.158
dish_1560455059,cucumbers,29,0.58,15,0.087
dish_1559233627,bacon,12,0.168,0,0.000
dish_1564086624,cheese pizza,49,16.415,80,13.132
dish_1564086624,corn on the cob,82,18.04,48,8.659
dish_1558640513,carrot,35,3.5,30,1.050
dish_1558640513,apple,154,21.56,36,7.762
dish_1558640513,corn on the cob,56,12.32,48,5.914
dish_1560456326,zucchini,4.608567,0.124431309,15,0.019
dish_1560456326,chicken,92.171349,0,0,0.000
dish_1560456326,arugula,7.411765,0.274235305,15,0.041
